Tweet Id,text,date,Week,Month,text_clean_textual,text_clean_sentiment
1366173268785459202,"The latest Federal Update provides an overview of the provincial and national pandemic support programs that are available to Canadians.

Read more from MP @cathmckenna below: 

#Ottawa #OttawaCentre #COVID19 

https://t.co/dtH2s2evB6",02/28/2021 23:47:44,Month_02 Week 4,2,late federal update provide overview provincial national pandemic support program available canadian read,late federal update provide overview provincial national pandemic support program available canadian read more below
1366172494110072834,"This accident don’t look serious, is what he had to do to save multiple vehicles pile up, in this stage accident on the 401, April 1/2013 was to take out Rodney. Ottawa, Quebec, Toronto, Peel in lockdown,  Moderna, Pfizer vaccine for Canada, Trudeau, Ford, Kenney, UK. EU, USA, BC https://t.co/Gatjipl0bc",02/28/2021 23:44:39,Month_02 Week 4,2,accident look serious save multiple vehicle pile stage accident take rodney ottawa quebec toronto peel lockdown moderna pfizer vaccine canada trudeau ford kenney usa,accident not_look serious what save multiple vehicle pile stage accident take out rodney ottawa quebec toronto peel lockdown moderna pfizer vaccine canada trudeau ford kenney usa
1366172249426911233,"Active COVID-19 cases in Ottawa back above 500, but city holding steady in 'orange' zone https://t.co/QOR80dIO6V via @ctvottawa",02/28/2021 23:43:41,Month_02 Week 4,2,active covid case ottawa back city hold steady orange zone via,active case ottawa back city hold steady orange zone via
1366171380782407680,"I am sure there was other news today but in #Ottawa, anyone who could run, walk or sit was out just absorbing warm sun and happy, smiling people. Thank you so very much to @SJAMWinterTrail . You are like a vaccine - you have saved the physical and mental health of so many people!",02/28/2021 23:40:14,Month_02 Week 4,2,sure news today run walk sit absorb warm sun happy smile people thank much like vaccine save physical mental health people,sure news today anyone who could run walk sit out just absorb warm sun happy smile people thank very much like vaccine save physical mental health many people
1366169319546236929,Seriously @ottawa? Volunteer firefighters get@the vaccine before other Heathcare workers. Eff you all. And to all the haters no not because I can’t get it yet. I know lab workers who are eyeballs deep in covid every day and they are not even on the radar.,02/28/2021 23:32:02,Month_02 Week 4,2,seriously volunteer firefighter vaccine heathcare worker eff hater know lab worker eyeball deep covid even radar,seriously volunteer firefighter get vaccine heathcare worker eff hater no_not_because cannot_get yet know lab worker who eyeball deep day not_even radar
1366168035275530242,Good news! Ottawa is ramping up its COVID-19 vaccination campaign this week. Here's how it will work.  https://t.co/ZqO7driUMy,02/28/2021 23:26:56,Month_02 Week 4,2,good news ottawa ramp covid vaccination campaign work,good news ottawa ramp vaccination campaign week will work
1366167833563004931,"Introducing Canada to the 2 wannabe Prime Ministers of Canada. Aren’t they dazzling? Meanwhile, back in Ottawa, Justin Trudeau and the Liberals are working overtime trying to keep Canadians safe from Covid. While these 2 clowns do whatever it is they do. 👇 https://t.co/qOXk2holgE",02/28/2021 23:26:08,Month_02 Week 4,2,introduce canada wannabe prime minister canada arent dazzle meanwhile back ottawa justin trudeau liberal work overtime try keep canadian safe covid clown,introduce canada want tobe prime minister canada not_they dazzle meanwhile back ottawa justin trudeau liberal work overtime try keep canadian safe clown whatever backhand index point down
1366164300855918598,"NEW: Ottawa's COVID-19 vaccination campaign takes a major step forward this week, with the city beginning to vaccinate residents 80 and older in high-risk neighbourhoods. #ottnews 

https://t.co/EezDYzrUHD",02/28/2021 23:12:06,Month_02 Week 4,2,new ottawa covid vaccination campaign take major step forward city begin vaccinate resident old high risk neighbourhood,new ottawa vaccination campaign take major step forward week with city begin vaccinate resident old high_risk neighbourhood
1366164282250063875,"NEW: Ottawa's COVID-19 vaccination campaign takes a major step forward this week, with the city beginning to vaccinate residents 80 and older in high-risk neighbourhoods. #ottnews 

https://t.co/BoW0vhdecS",02/28/2021 23:12:01,Month_02 Week 4,2,new ottawa covid vaccination campaign take major step forward city begin vaccinate resident old high risk neighbourhood,new ottawa vaccination campaign take major step forward week with city begin vaccinate resident old high_risk neighbourhood
1366157823957065729,@PaulDoroshenko @unionwill Ottawa’s vaccine plan does not contemplate reaching the general population before August. https://t.co/JmRQSpV0n3,02/28/2021 22:46:21,Month_02 Week 4,2,ottawa vaccine plan contemplate reach general population,ottawa vaccine plan not_contemplate reach general population
1366156419637125123,"NEW: As Ottawa remains in the ""orange-restrict"" zone for at least one more week, some businesses are concerned COVID-19 cases could rise and new restrictions will be imposed on the capital. #ottnews 

https://t.co/0lg50CgLJH",02/28/2021 22:40:47,Month_02 Week 4,2,new ottawa remains orange restrict zone least one business concerned covid case rise new restriction impose capital,new ottawa remains orange_restrict zone least one more week business concerned case could rise new restriction will impose capital
1366156393636634625,There are literally hundreds of vaccine trials and more approvals all the time. Ottawa University Hospital is developing a multi-viral mutation version as we share that will go to trial https://t.co/7KvCFmIvWz,02/28/2021 22:40:40,Month_02 Week 4,2,literally hundred vaccine trial approval time ottawa university hospital develop multi viral mutation version share trial,literally hundred vaccine trial more approval time ottawa university hospital develop multi_viral mutation version share will trial
1366155959781838848,OTTAWA — All federal party leaders maintain they don’t want an election in the midst of the COVID-19 pandemic but the Conservatives appear to be pursuing a strategy that could give the Liberals justification for calling one.                              https://t.co/xTRQ2LpVrc,02/28/2021 22:38:57,Month_02 Week 4,2,ottawa federal party leader maintain election midst covid pandemic conservative appear pursue strategy give liberal justification call one,ottawa federal party leader maintain not_want election midst pandemic conservative appear pursue strategy could give liberal justification call one
1366150507325054982,"@jacklasalle1 And &gt;900k scheduled for this week.

That should top up their hoards nicely.

Sadly, some premiers will continue to scream that Ottawa won't send them vaccine.",02/28/2021 22:17:17,Month_02 Week 4,2,schedule top hoard nicely sadly premier continue scream ottawa send vaccine,schedule week should top hoard nicely sadly premier will continue scream ottawa will not_send vaccine
1366148776746831873,"@Fan960Steinberg one word can fix 35% of the Flames problems; ""Skate!"". They have skills, but they so often don't have legs. Toronto wasn't their test. Ottawa starts the real test. Another 35% of problems solved: learn how to shoot at the net instead of three feet wide!",02/28/2021 22:10:24,Month_02 Week 4,2,one word fix flame problem skate skill leg toronto test ottawa start real test problem solve learn shoot net instead three foot wide,one word can fix flame problem skate skill often not_have leg toronto not_their test ottawa start real test another problem solve learn shoot net instead three foot wide
1366148541161349120,"@CBCNews I’m mailing my postcard to @JustinTrudeau and asking him why I don’t have my #COVID19 #Vaccine yet!
(I will print the message slowly so it is easier for him to understand.)

Office of the Prime Minister
80 Wellington Street
Ottawa, ON K1A 0A2",02/28/2021 22:09:28,Month_02 Week 4,2,mail postcard ask print message slowly easy understand office prime minister wellington street ottawa,mail postcard ask why not_have yet will print message slowly easy understand office prime minister wellington street ottawa
1366144910869467136,"What you need to know about COVID-19 in Ottawa on Sunday, Feb. 28 - https://t.co/1aqHiEVBru https://t.co/Hmz2f0ZIVO https://t.co/nZlzn9QQNv",02/28/2021 21:55:03,Month_02 Week 4,2,need know covid ottawa sunday feb,what need know ottawa sunday feb
1366141038151274499,@FordNation I do not want the AZ vaccine foisted off on Frontenac/Kingston area just because we did the right thing for so long. Pfizer and Moderna should come here too and not just in Toronto and Ottawa.,02/28/2021 21:39:39,Month_02 Week 4,2,vaccine foist frontenac kingston area right thing long pfizer moderna come toronto ottawa,not_want vaccine foist off frontenac kingston area just right thing long pfizer moderna should come too not_just toronto ottawa
1366139928074149890,@brittasway Yeah. There are many places that are open. Kingston is 2 hours closer to Toronto and last time they checked they had 0 Covid cases despite a significant portion of the population have jobs &amp; family in Toronto. Not enough people will travel to Ottawa for it to be an issue,02/28/2021 21:35:15,Month_02 Week 4,2,yeah place open kingston closer toronto last time checked covid case despite significant portion population job amp family toronto enough people travel ottawa issue,yeah many place open kingston hour closer toronto last time checked case despite significant portion population job amp family toronto not_enough people will travel ottawa issue
1366139078387916801,"ReggCohn: If Jagmeet Singh had stayed at Queen's Park, he would have given Doug Ford something to worry about https://t.co/puiFVyoGJU  #DougFord should worry still: LTC disaster, no paid sick days in a pandemic, etc. #onpoli #ottcity #Ottawa #ottnews",02/28/2021 21:31:52,Month_02 Week 4,2,reggcohn jagmeet singh stayed queen park give doug ford worry worry still ltc disaster paid sick pandemic etc,reggcohn jagmeet singh stayed queen park would give doug ford worry should worry still ltc disaster no_paid sick day pandemic etc
1366138456829800453,@brittasway People from Montreal and Toronto don’t really come to Ottawa.... it’s more the other way around. Plus there are places in the GTA or closer to both those cities that have little or no covid cases,02/28/2021 21:29:24,Month_02 Week 4,2,people montreal toronto really come ottawa way around plus place gta closer city little covid case,people montreal toronto not_really come ottawa more way around plus place gta closer city little no_covid case
1366138386776535045,"Dear couples of Ottawa, specifically in Centretown/Glebe/OOS - the state of your union will not end if you walk in a single file on our narrow sidewalks.....especially given this small pandemic that we are in!
Signed,
Me",02/28/2021 21:29:07,Month_02 Week 4,2,dear couple ottawa specifically centretown glebe oos state union end walk single file narrow sidewalk especially give small pandemic sign,dear couple ottawa specifically centretown glebe oos state union will not_end walk single file narrow sidewalk especially give small pandemic sign
1366134829922754561,"@kammornanchor @Maure_a_Ottawa @JigglyPants44 Yeh I wear a seat belt, stop for traffic lights, wear a God damn mask when out and about.. and keep my ass in my own country during a forking pandemic.",02/28/2021 21:14:59,Month_02 Week 4,2,yeh wear seat belt stop traffic light wear god damn mask keep country fork pandemic,yeh wear seat belt stop traffic light wear god damn mask when out keep country fork pandemic
1366129603006316549,"Ottawa residents will be treated to a warm spring, after a cold and snowy February during the COVID-19 pandemic. #ottnews https://t.co/vdCknumae1",02/28/2021 20:54:13,Month_02 Week 4,2,ottawa resident treat warm spring cold snowy covid pandemic,ottawa resident will treat warm spring cold snowy pandemic
1366126105388843008,Key COVID-19 numbers in the Ottawa area today https://t.co/rMAkXT6W50 #ottnews #ottawa https://t.co/4X3iHeRFHZ,02/28/2021 20:40:19,Month_02 Week 4,2,key covid number ottawa area today,key number ottawa area today
1366126098094977029,Niagara cattle farmer thrives in wine country amid pandemic thanks to rare Scottish breed https://t.co/wT10REslaI #ottnews #ottawa https://t.co/5AxotclvnM,02/28/2021 20:40:17,Month_02 Week 4,2,niagara cattle farmer thrives wine country amid pandemic thanks rare scottish breed,niagara cattle farmer thrives wine country amid pandemic thanks rare scottish breed
1366123537208074245,"The latest on COVID-19 in Ottawa for Sunday, Feb. 28.​  https://t.co/EMLWf3zJDt",02/28/2021 20:30:07,Month_02 Week 4,2,late covid ottawa sunday feb,late ottawa sunday feb
1366107439507140611,"Call today! If you are #FirstNations, #Inuit or #Métis &amp; aged 55 &amp; older you can book an appointment for your COVID-19 vaccine at the St-Laurent Complex by calling 613-691-5505:
- Mon to Fri: 7:30am – 6:00pm
- Sat/Sun: 8:30am – 4:00pm.
https://t.co/tRr1PM7J3s #Indigenous #Ottawa",02/28/2021 19:26:09,Month_02 Week 4,2,call today amp age amp old book appointment covid vaccine laurent complex call mon fri sat sun,call today amp age amp old can book appointment vaccine st_laurent complex call mon fri sat sun
1366107117296484359,"Ottawa residents will be treated to a warm spring, after a cold and snowy February during the COVID-19 pandemic. #ottnews 

https://t.co/rY53tfd1Jq",02/28/2021 19:24:52,Month_02 Week 4,2,ottawa resident treat warm spring cold snowy covid pandemic,ottawa resident will treat warm spring cold snowy pandemic
1366106068032622603,"As would like to think #Ottawa #ottnews that when we look back at Covid we can think about all the good 🙂 things ... as truly this was toughest on the working poor communities with food insecurity, digital divide and often racism. Teachers, food banks have done an amazing work! https://t.co/HfDrIbl74m",02/28/2021 19:20:42,Month_02 Week 4,2,like think look back covid think good thing truly toughest work poor community food insecurity digital divide racism teacher food bank amaze work,would like think when look back can think good slightly smile face thing truly toughest work poor community with food insecurity digital divide often racism teacher food bank amaze work
1366097147612037120,.....or send them all to JT in Ottawa to see how he is doing with the vaccine https://t.co/VZtRbInWJs,02/28/2021 18:45:15,Month_02 Week 4,2,send ottawa see vaccine,send ottawa see with vaccine
1366093763190267905,"The problem with the headline quote from ""Ottawa's top doctor"" (I wish they'd stop using that term) is that it ignores the far more important finding: AZ's vaccine was 100% effective in preventing hospitalizations &amp; THAT'S what all our efforts have been about this past year 3/",02/28/2021 18:31:48,Month_02 Week 4,2,problem headline quote ottawa top doctor wish stop use term ignores far important find vaccine effective prevent hospitalization amp effort past year,problem with headline quote ottawa top doctor wish would stop use term ignores far more important find vaccine effective prevent hospitalization amp what effort past year
1366093310201384966,"Stay with us for our second panel about Post-Pandemic SF convetions!

Starting 30 min from now! 🚀

https://t.co/nb0TcTRR6W

Mexico City 1 PM / Ottawa 2 PM / Brasília 4 PM / Rome 8 PM / Dubai 11 PM https://t.co/AkX5VhDZsw",02/28/2021 18:30:00,Month_02 Week 4,2,stay second panel post pandemic convetions start mexico city ottawa braslia rome dubai,stay with second panel post_pandemic convetions start min rocket mexico city ottawa bra lia rome dubai
1366088628808675331,@RCDHealthUnit #DrRobertCushman I wonder how much of your current Pandemic problem is related to the spread of misinformation in Ottawa Valley and beyond? @OttawaCitizen https://t.co/VEceWS2Od1,02/28/2021 18:11:24,Month_02 Week 4,2,wonder much current pandemic problem related spread misinformation ottawa valley beyond,wonder much current pandemic problem related spread misinformation ottawa valley beyond
1366085776891469829,"UPDATED: Ottawa's new COVID-19 cases holding steady; Ontario's positivity rate, resolved cases inches upward https://t.co/IFpSLQuVmW https://t.co/NTUq2Xvx9G",02/28/2021 18:00:04,Month_02 Week 4,2,update ottawa new covid case hold steady ontario positivity rate resolve case inch upward,update ottawa new case hold steady ontario positivity rate resolve case inch upward
1366084680622178306,"NEW: #Ottawa reports a rise to 504 active confirmed cases of #COVID19.

New: 55 (14,705)
Newly resolved: 39 (13,762)
7-Day Avg. of New Cases per Day: 50.8
Hospitalizations: 20, 7 in ICU 
Deaths: 439
7-day average test positivity: 2.0% 

#ottnews",02/28/2021 17:55:43,Month_02 Week 4,2,new report rise active confirm case new newly resolve avg new case per hospitalization icu death average test positivity,new report rise active confirm case new newly resolve day avg new case per day hospitalization icu death day average test positivity
1366083436008640513,"UPDATED LOCAL FIGURES: Ottawa Public Health says 55 more people have tested positive for COVID-19. No new deaths were reported today.

Active cases are up, but key trends are holding stead in the ""orange"" zone. #ottnews

FULL DETAILS: https://t.co/lCWkPLV2yc",02/28/2021 17:50:46,Month_02 Week 4,2,update local figure ottawa public health say people test positive covid new death report today active case key trend hold stead orange zone full detail,update local figure ottawa public health say more people test positive no_new death report today active case key trend hold stead orange zone full detail
1366083056357040128,"UPDATED LOCAL FIGURES: Ottawa Public Health says 55 more people have tested positive for COVID-19, pushing the city's number of active cases back above 500 for the first time in nearly a month. #ottnews https://t.co/nLS6JAqjHx",02/28/2021 17:49:15,Month_02 Week 4,2,update local figure ottawa public health say people test positive covid push city number active case back first time nearly month,update local figure ottawa public health say more people test positive push city number active case back first time nearly month
1366083055031623681,@losinghopein @winter_canada correct me please I hope I am wrong but Ont and Alberta held back payments to disabled who received COVID money from Ottawa,02/28/2021 17:49:15,Month_02 Week 4,2,correct please hope wrong ont alberta held back payment disabled receive covid money ottawa,correct please hope wrong ont alberta held back payment disabled who receive money ottawa
1366080843928731653,Lining up for groceries during Covid. Something that Costco need to learn. Ottawa bylaw must be too busy raising revenue with street parking to even care about big box. @JimWatsonOttawa,02/28/2021 17:40:28,Month_02 Week 4,2,line grocery covid costco need learn ottawa bylaw busy raise revenue street parking even care big box,line grocery costco need learn ottawa bylaw must too busy raise revenue with street parking even care big box
1366079564351471619,@AnitaOakville @nadirypatel @CanadainIndia @SerumInstIndia @Ajaybis @HCI_Ottawa @MarcGarneau Good Luck with indian vaccine 😅 https://t.co/70uBEGnVXm,02/28/2021 17:35:23,Month_02 Week 4,2,good luck indian vaccine,good luck with indian vaccine grin face with sweat
1366078230176935939,Classes at the University of Ottawa have been mainly online since the start of the COVID-19 pandemic last March.​  https://t.co/WkU9Z4TYeg,02/28/2021 17:30:05,Month_02 Week 4,2,class university ottawa mainly online start covid pandemic last,class university ottawa mainly online since start pandemic last
1366077468835155968,Ontario reports more than 1000 new COVID-19 cases Sunday; 31 in Ottawa - CTV Edmonton https://t.co/3pKqaPvMDv,02/28/2021 17:27:03,Month_02 Week 4,2,ontario report new covid case sunday ottawa ctv edmonton,ontario report more new case sunday ottawa ctv edmonton
1366077015246438401,"THERE'S A FILTHY MOTHERFUCKER IN TOWN THAT'S TRYING TO KILL U AND UR KIDS BY RUINING OUR ECOSYSTEM. 

#TrudeauMustGo
#OTTAWA #COVID #AIRQUALITY 

https://t.co/RCAi0J2XGi https://t.co/yLJw0lUnZo",02/28/2021 17:25:15,Month_02 Week 4,2,filthy motherfucker town try kill kid ruin ecosystem,filthy motherfucker town try kill kid ruin ecosystem
1366074461083086850,"Ontario reports more than 1,000 new COVID-19 cases Sunday; 31 in Ottawa https://t.co/8SYjgvY0uL via @ctvottawa",02/28/2021 17:15:06,Month_02 Week 4,2,ontario report new covid case sunday ottawa via,ontario report more new case sunday ottawa via
1366070750441050117,"After two workers at the St-Albert Cheese Cooperative tested positive for a COVID-19 variant of concern, Eric Lafontaine shut down the plant east of Ottawa, and had all of his employees tested the next day.​  https://t.co/RFSFeJPnT7",02/28/2021 17:00:21,Month_02 Week 4,2,two worker albert cheese cooperative test positive covid variant concern eric lafontaine shut plant east ottawa employee test next,two worker st_albert cheese cooperative test positive variant concern eric lafontaine shut down plant east ottawa employee test next day
1366067543467778050,@elcine19 @Sharon75571311 Move to Ottawa..not to minimize any death but 99.958% of us have lived thru this deadly virus..be a brave warrior while being vigilant of course...otherwise what is next?...hockey helmet required when renewing your library card!!??,02/28/2021 16:47:37,Month_02 Week 4,2,move ottawa minimize death live deadly virus brave warrior vigilant course next hockey helmet require renew library card,move ottawa not_to minimize any death live deadly virus brave warrior vigilant course otherwise what next hockey helmet require when renew library card
1366066564328542210,"This is amazing, and Canadian, know-how. 'All ready to go': Ottawa manufacturing centre producing three COVID vaccines for human trials | Ottawa Citizen
https://t.co/UKrL7t6l3n",02/28/2021 16:43:43,Month_02 Week 4,2,amaze canadian know ready ottawa manufacturing centre produce three covid vaccine human trial ottawa citizen,amaze canadian know_how ready ottawa manufacturing centre produce three vaccine human trial ottawa citizen
1366065645704663042,"Ontario reports 1,062 new COVID-19 cases and 20 deaths as province surpasses 300,000 infections https://t.co/rU4u3cIGsF #ottnews #ottawa https://t.co/RZB5CoeY55",02/28/2021 16:40:04,Month_02 Week 4,2,ontario report new covid case death province surpasses infection,ontario report new case death province surpasses infection
1366056800613728258,Ontario health officials are reporting 31 new cases of COVID-19 in Ottawa on Sunday. #ottnews #onpoli https://t.co/T6VIvp2nqX,02/28/2021 16:04:56,Month_02 Week 4,2,ontario health official reporting new case covid ottawa sunday,ontario health official reporting new case ottawa sunday
1366055807570370560,"Ontario reports more than 1,000 new COVID-19 cases Sunday; 31 in Ottawa https://t.co/ybIGdx6Z2T",02/28/2021 16:00:59,Month_02 Week 4,2,ontario report new covid case sunday inottawa,ontario report more new case sunday ottawa
1366055751903563777,"This clinic is up to 1200 a day when it has vaccine (lineup was computer glitch fixed midday) part of Ottawa’s plan to get to 11,000 shots a day when mass vax clinics open #Covid19 #vaccination  https://t.co/OIbjPqewqm",02/28/2021 16:00:45,Month_02 Week 4,2,clinic vaccine lineup computer glitch fix midday part ottawa plan shot mass vax clinic open,clinic day when vaccine lineup computer glitch fix midday part ottawa plan get shot day when mass vax clinic open
