Tweet Id,text,date,Week,Month,text_clean_textual,text_clean_sentiment
1.35E+18,"Ottawa Citizen: COVID-19: Stay-home order does not allow random police checks, official says; Province begins 'big box store blitz'.
https://t.co/4WFN5DOloH

via @GoogleNews",1/14/2021 23:44,Month_01 Week 2,1,ottawa citizen covid stay home order allow random police check official say province begin big box store blitz via,ottawa citizen stay_home order not_allow random police check official say province begin big box store blitz via
1.35E+18,"@Wittmeier You’ve got to wonder how many fronts Premier Kenney thinks he can fight on? Non stop stakeholder warfare is exhausting for govts—he has parks, coal, docs, teachers, covid restrictions, wayward MLAs, Ottawa&amp; more—a new fight every week. #cdnpoli",1/14/2021 23:41,Month_01 Week 2,1,youve wonder front premier kenney think fight non stop stakeholder warfare exhaust govtshe park coal doc teacher covid restriction wayward mlas ottawa amp morea new fight,get wonder many front premier kenney think can fight non stop stakeholder warfare exhaust govts park coal doc teacher restriction wayward mlas ottawa amp more new fight week
1.35E+18,"What you need to know about COVID-19 in Ottawa on Thursday, Jan. 14 https://t.co/PKtAtBWkEe",1/14/2021 23:04,Month_01 Week 2,1,need know covid ottawa thursday jan,what need know ottawa thursday jan
1.35E+18,"@JustinTrudeau Montreal didn't know it needed Ottawa's approval to dump sewage into St. Lawrence
Montreal surpasses 4000 COVID-19 deaths",1/14/2021 22:38,Month_01 Week 2,1,montreal know need ottawa approval dump sewage lawrence montreal surpasses covid death,montreal not_know need ottawa approval dump sewage lawrence montreal surpasses death
1.35E+18,"Family MD in Ottawa being asked to help out with an LTC outbreak where 1/3 of residents are COVID positive, but no vaccines for him because he's a community family doc. https://t.co/zbWyYoWq1N",1/14/2021 22:35,Month_01 Week 2,1,family ottawa ask help ltc outbreak resident covid positive vaccine community family doc,family ottawa ask help out with ltc outbreak where resident positive no_vaccine community family doc
1.35E+18,@doug_manuel We did it before and are doing it again! Ottawa don’t lose hope - we know what to do. Every time we try to bring COVID down it we do. I think this time is more important than ever when we see things not working in other places - it has always worked here and vaccines are here!,1/14/2021 22:34,Month_01 Week 2,1,ottawa lose hope know time try bring covid think time important ever see thing work place always work vaccine,again ottawa not_lose hope know what time try bring down think time more important ever when see thing not_work place always work vaccine
1.35E+18,Ottawa announces $1.2B more to help Indigenous communities fight COVID-19 pandemic https://t.co/Hdzux3Uxpj,1/14/2021 22:22,Month_01 Week 2,1,ottawa announces help indigenous community fight covid pandemic,ottawa announces more help indigenous community fight pandemic
1.35E+18,"@Balacla27914533 @ColinDMello I agree that different regions are affected differently. A one-size-fits-all approach doesn’t make a lot of sense. Ottawa may be fine. Hamilton certainly is not. Nor is Mississauga, or certain areas in Toronto. Restrictions have consequences but how else do u combat the pandemic?",1/14/2021 22:13,Month_01 Week 2,1,agree different region affected differently one size fit approach doesnt make lot sense ottawa fine hamilton certainly mississauga certain area toronto restriction consequence combat pandemic,agree different region affected differently one_size_fits_all approach not_make lot sense ottawa fine hamilton certainly not_nor mississauga certain area toronto restriction consequence else combat pandemic
1.35E+18,"Ottawa tech park signals post-COVID-19 confidence with plans for new hub
#Tech #Coronavirus #Work #From #Home #Covid-19 #Working #Remote #Kanata #North #Kanata #North #Tech #Park #Ottawa #Coronavirus #Ottawa #Tech #Work #From #Home #Working #Remote
https://t.co/s6TzhYPgdt",1/14/2021 22:12,Month_01 Week 2,1,ottawa tech park signal post covid confidence plan new hub,ottawa tech park signal post_covid confidence with plan new hub
1.35E+18,@Sflecce @EEPOttawaOuest @JR_Ottawa @Ottawacepeo Why did you not do zoom meetings awhile back? All of you were running around the province as if there was no pandemic. Would substance tweets not be better then another photo op?,1/14/2021 22:07,Month_01 Week 2,1,zoom meeting awhile back run around province pandemic substance tweet well photo,why not_do zoom meeting awhile back run around province no_pandemic would substance tweet not_be well another photo
1.35E+18,@emanifique The homeless are often overlooked in pandemic response! Same here in Ottawa Canada.,1/14/2021 21:57,Month_01 Week 2,1,homeless overlook pandemic response ottawa canada,homeless often overlook pandemic response ottawa canada
1.35E+18,The threat of a higher capital gains tax rate is resurfacing as Ottawa looks for ways to pay down a soaring deficit amid billions in spending on pandemic-relief measures. https://t.co/EK6oaidFZD https://t.co/R89HCXDlTx,1/14/2021 21:55,Month_01 Week 2,1,threat high capital gain tax rate resurface ottawa look way pay soar deficit amid billion spending pandemic relief measure,threat high capital gain tax rate resurface ottawa look way pay down soar deficit amid billion spending pandemic_relief measure
1.35E+18,"The post COVID-19 evolution of Smart Cities will feature the addition of new dimensions, opportunities and priorities. Urban planners are already creating new physical models, such as the 1 Minute and 15 Minute City ... https://t.co/igyMfDnVjb (photo courtesy @Invest_Ottawa) https://t.co/AhlBDv2cD4",1/14/2021 21:29,Month_01 Week 2,1,post covid evolution smart city feature addition new dimension opportunity priority urban planner create new physical model city photo courtesy,post evolution smart city will feature addition new dimension opportunity priority urban planner already create new physical model minute minute city photo courtesy
1.35E+18,"Ottawa is reducing and suspending a few city services under Ontario's new COVID-19 restrictions, but skating rinks are fair game. #OttNews https://t.co/2dEQrH7s5N",1/14/2021 21:27,Month_01 Week 2,1,ottawa reduce suspend city service ontario new covid restriction skate rink fair game,ottawa reduce suspend few city service under ontario new restriction skate rink fair game
1.35E+18,"Sidewalk sharing during Ottawa’s winter + #COVID

A thread

1/ 7",1/14/2021 21:24,Month_01 Week 2,1,sidewalk share ottawa winter thread,sidewalk share ottawa winter thread
1.35E+18,"Ottawa pledges financial aid to Juno Beach museum battered by COVID-19 pandemic
https://t.co/RxRE9XtfwV
#cdnpoli #JunoBeach #nationalnews https://t.co/fgfFqPNpYh",1/14/2021 21:21,Month_01 Week 2,1,ottawa pledge financial aid juno beach museum batter covid pandemic,ottawa pledge financial aid juno_beach museum batter pandemic
1.35E+18,"Ottawa pledges financial aid to Juno Beach museum battered by COVID-19 pandemic
https://t.co/VNj04oOofq
#cdnpoli #JunoBeach #nationalnews https://t.co/ACpvHlmD3s",1/14/2021 21:21,Month_01 Week 2,1,ottawa pledge financial aid juno beach museum batter covid pandemic,ottawa pledge financial aid juno_beach museum batter pandemic
1.35E+18,"@JonathanWilling Does anyone understand the icerink 50' rule of Covid safety?🤔
Is this unique to Ottawa? https://t.co/lfnDKYkaDN",1/14/2021 21:17,Month_01 Week 2,1,understand icerink rule covid safety unique ottawa,anyone understand icerink rule safety think face unique ottawa
