Tweet Id,text,date,Week,Month,text_clean_textual,text_clean_sentiment
1.35E+18,Ottawa moves for tenfold COVID testing increase https://t.co/0E8FwoIZyw,1/21/2021 23:52,Month_01 Week 3,1,ottawa move tenfold covid test increase,ottawa move tenfold test increase
1.35E+18,Ottawa moves for tenfold COVID testing increase https://t.co/quqejgvIq6 https://t.co/GbD8BFt2Yz,1/21/2021 23:51,Month_01 Week 3,1,ottawa move tenfold covid test increase,ottawa move tenfold test increase
1.35E+18,"Ten residents at Ottawa's Valley Stream Retirement Residence have now died due to COVID-19.

https://t.co/YI2AiWYfdw",1/21/2021 23:49,Month_01 Week 3,1,ten resident ottawa valley stream retirement residence die due covid,ten resident ottawa valley stream retirement residence die due
1.35E+18,"NEW: Stay at home orders, Quebec curfew: An update on COVID-19 measures in Ottawa-Gatineau  #ottnews 

https://t.co/jrZ8KXRiMm",1/21/2021 23:29,Month_01 Week 3,1,new stay home order quebec curfew update covid measure ottawa gatineau,new stay home order quebec curfew update measure ottawa_gatineau
1.35E+18,"@ray_oak Sad how we assign such low priorities to such crucial issues like indigenous affairs.
Should use Rideau Hall for COVID-19 treatment if Ottawa needs more beds.",1/21/2021 23:08,Month_01 Week 3,1,sad assign low priority crucial issue like indigenous affair use rideau hall covid treatment ottawa need bed,sad assign low priority crucial issue like indigenous affair should use rideau hall treatment ottawa need more bed
1.35E+18,"Very robust exchange on #FDI trends and forward strategy in a pandemic context. Thank you @EKamarianakis for joining @Invest_Ottawa and our partners today and for sharing your insights! 🇨🇦
@TCS_SDC @SaraWilshaw @ShihTina @investontario @mikegtremblay @sshorey @MediaKerr https://t.co/lE2ucO60mN",1/21/2021 23:07,Month_01 Week 3,1,robust exchange trend forward strategy pandemic context thank join partner today share insight,very robust exchange trend forward strategy pandemic context thank join partner today share insight Canada
1.35E+18,"Now do #10PaidSickDays, like so: 

Mr. Premier, bring your firecracker https://t.co/gzCqiG2w0D

Wherein Laurell Ritchie and I explain why Ford's fingerpointing isn't enough to turn the corner on COVID. We need Ottawa *and* Queen's Park doing more for workers.",1/21/2021 23:06,Month_01 Week 3,1,like premier bring firecracker laurell ritchie explain ford fingerpointing enough turn corner covid need ottawa queen park worker,like premier bring firecracker wherein laurell ritchie explain why ford fingerpointing not_enough turn corner need ottawa queen park more worker
1.35E+18,What the hell are people doing here in Ottawa!?!? Covid-19 rate are back up. STAY THE FUCK HOME.,1/21/2021 23:01,Month_01 Week 3,1,hell people ottawa covid rate back stay fuck home,what hell people ottawa rate back stay fuck home
1.35E+18,@CramerMarni This is my nephew Zachary who just turned 6 months who I haven’t met yet. My brother and his wife live in Ottawa. My mom hasn’t and dad haven’t met their grand son either. I totally understand how you’re feeling! Covid is so horrid!,1/21/2021 22:19,Month_01 Week 3,1,nephew zachary turn month havent met brother wife live ottawa mom hasnt dad havent met grand son totally understand youre feel covid horrid,nephew zachary who just turn month who not_met yet brother wife live ottawa mom not_and dad not_met grand son either totally understand feel horrid
1.35E+18,"NEW: Ten deaths linked to COVID-19 at Ottawa retirement residence  #ottnews 

https://t.co/Qb6zd7J2W7",1/21/2021 22:08,Month_01 Week 3,1,new ten death link covid ottawa retirement residence,new ten death link ottawa retirement residence
1.35E+18,"The fact that this continues, when we are in month TEN of this pandemic, will be another shameful legacy of @fordnation’s govt. 

@JR_Ottawa you supported this bill, where are you and @ToddSmithPC? https://t.co/OWe0t79UNs",1/21/2021 22:07,Month_01 Week 3,1,fact continue month ten pandemic shameful legacy govt support bill,fact continue when month ten pandemic will another shameful legacy govt support bill where
1.35E+18,"@BryanPassifiume @TheTorontoSun I do not understand how anyone can get into this country with Covid-19, what  the hell is Ottawa doing?",1/21/2021 21:57,Month_01 Week 3,1,understand country covid hell ottawa,not_understand anyone can get country with what hell ottawa
1.35E+18,"At least 50,000 flight reservations have been cancelled since mandatory COVID-19 testing was introduced https://t.co/jrK9tp8bnJ #ottnews #ottawa https://t.co/mCrmKe9MRL",1/21/2021 21:40,Month_01 Week 3,1,least flight reservation cancel mandatory covid test introduce,least flight reservation cancel since mandatory test introduce
1.35E+18,"@Stevepre3 @JimWatsonOttawa @heatshear @BernieSanders There is always room for levity, he doesn’t have the power to stop COVID, he’s managing the storm as well as he can. Feel free to make a complaint, I think the city of Ottawa website can help with that.🙂",1/21/2021 21:22,Month_01 Week 3,1,always room levity doesnt power stop covid manage storm well feel free make complaint think city ottawa website help,always room levity not_have power stop manage storm well can feel free make complaint think city ottawa website can help with slightly smile face
1.35E+18,@fordnation did you know that working pregnant women in Ontario who are forced to stay home/unable to work due to Covid aren’t getting their full maternity leave anymore because they need to go on EI right now in order to pay bills! How is that fair? #ontario #lockdown #ottawa,1/21/2021 21:21,Month_01 Week 3,1,know work pregnant woman ontario force stay home unable work due covid arent full maternity leave anymore need right order pay bill fair,know work pregnant woman ontario who force stay home unable work due not_get full maternity leave anymore need right order pay bill fair
1.35E+18,@CQualtro did you know that working pregnant women in Ontario who are forced to stay home/unable to work due to Covid aren’t getting their full maternity leave anymore because they need to go on EI right now in order to pay bills! How is that fair? #ontario #lockdown #ottawa,1/21/2021 21:20,Month_01 Week 3,1,know work pregnant woman ontario force stay home unable work due covid arent full maternity leave anymore need right order pay bill fair,know work pregnant woman ontario who force stay home unable work due not_get full maternity leave anymore need right order pay bill fair
1.35E+18,@ctvottawa did you know that working pregnant women in Ontario who are forced to stay home/unable to work due to Covid aren’t getting their full maternity leave anymore because they need to go on EI right now in order to pay bills! How is that fair? #ontario #lockdown #ottawa,1/21/2021 21:19,Month_01 Week 3,1,know work pregnant woman ontario force stay home unable work due covid arent full maternity leave anymore need right order pay bill fair,know work pregnant woman ontario who force stay home unable work due not_get full maternity leave anymore need right order pay bill fair
1.35E+18,@JimWatsonOttawa your a failure Ottawa is a covid disaster,1/21/2021 21:01,Month_01 Week 3,1,failure ottawa covid disaster,failure ottawa disaster
1.35E+18,@HCI_Ottawa @IndiainToronto Request you to please share the requirements around Covid-19 test if we are travelling to India anytime soon.,1/21/2021 20:53,Month_01 Week 3,1,request please share requirement around covid test travel india anytime soon,request please share requirement around test travel india anytime soon
1.35E+18,"COVID, COYOTES AND CATS: Here's what bothered Ottawa residents so much that they called 311 https://t.co/vLtSUEocB7 https://t.co/RyKumUvdpl",1/21/2021 20:42,Month_01 Week 3,1,covid coyote cat bother ottawa resident much call,coyote cat what bother ottawa resident much call
1.35E+18,The threat of a higher capital gains tax rate is resurfacing as Ottawa looks for ways to pay down a soaring deficit amid billions in spending on pandemic-relief measures. https://t.co/Tt1b4BASjS https://t.co/Owg6upmPGt,1/21/2021 20:37,Month_01 Week 3,1,threat high capital gain tax rate resurface ottawa look way pay soar deficit amid billion spending pandemic relief measure,threat high capital gain tax rate resurface ottawa look way pay down soar deficit amid billion spending pandemic_relief measure
1.35E+18,The threat of a higher capital gains tax rate is resurfacing as Ottawa looks for ways to pay down a soaring deficit amid billions in spending on pandemic-relief measures. https://t.co/10sred4v6X https://t.co/YfBMK3zBWf,1/21/2021 20:35,Month_01 Week 3,1,threat high capital gain tax rate resurface ottawa look way pay soar deficit amid billion spending pandemic relief measure,threat high capital gain tax rate resurface ottawa look way pay down soar deficit amid billion spending pandemic_relief measure
1.35E+18,"@fordnation Is it not the Government of Canada that is funding these voluntary self-isolation centres? 
GoC has already approved funding for  Ottawa, Peel, Waterloo &amp; Toronto.
Is it part of the $12B of federal covid funds?",1/21/2021 20:32,Month_01 Week 3,1,government canada funding voluntary self isolation centre goc approve funding ottawa peel waterloo amp toronto part federal covid fund,not_the government canada funding voluntary self_isolation centre goc already approve funding ottawa peel waterloo amp toronto part federal fund
1.35E+18,"PM warns Canada could impose new COVID-19 travel restrictions without notice
CTV News
PM warns Canada could impose new COVID-19 travel restrictions without notice. Rachel Aiello Ottawa News Bureau Online Producer. @rachaiello ...",1/21/2021 20:20,Month_01 Week 3,1,warns canada impose new covid travel restriction notice ctv news warns canada impose new covid travel restriction notice rachel aiello ottawa news bureau online producer,warns canada could impose new travel restriction without notice ctv news warns canada could impose new travel restriction without notice rachel aiello ottawa news bureau online producer
1.35E+18,"@StrongGirl51 @OttawaHealth Here's the November 2020 report from Ottawa Public Health. COVID-19 and Racial Identity in Ottawa: https://t.co/F58E1qvTGn
There was also a media availability: https://t.co/7XhaMSfbAc",1/21/2021 20:18,Month_01 Week 3,1,report ottawa public health covid racial identity ottawa medium availability,report ottawa public health racial identity ottawa also medium availability
1.35E+18,@global_ottawa Fake Numbers! Fake News! Fake Virus!,1/21/2021 20:10,Month_01 Week 3,1,fake number fake news fake virus,fake number fake news fake virus
1.35E+18,"Rural communities across Canada are seeing an increase in properties sold during COVID-19. People are looking for space and less noise as they spend more time at home.
But what about rural #Ottawa?
My feature on @WestOnline looks into it.
https://t.co/X7Fxo8cnWL",1/21/2021 20:07,Month_01 Week 3,1,rural community across canada see increase property sell covid people look space less noise spend time home rural feature look,rural community across canada see increase property sell people look space less noise spend more time home what rural feature look
1.35E+18,"@_nuotio_ @nl_bmc Catch me on your next trip over! Ottawa is my hometown, so if this COVID bullshit ever ends I'm hoping to get back and visit my folks. The world is a small place - I'm sure our paths can cross sometime :)",1/21/2021 19:35,Month_01 Week 3,1,nuotio catch next trip ottawa hometown covid bullshit ever end hop back visit folk world small place sure path cross,nuotio catch next trip over ottawa hometown bullshit ever end hop get back visit folk world small place sure path can cross happy
1.35E+18,"Why is #Vancouver's @PNE_Playland only fair in #Canada with no pandemic funding support from #Ottawa? 

Following up on this today for @NEWS1130 

#vanpoli #bcpoli #cdnpoli https://t.co/XZnbrdjHZ1",1/21/2021 19:29,Month_01 Week 3,1,fair pandemic funding support follow today,why only fair with no_pandemic funding support follow today
1.35E+18,"ASL &amp; LSQ interpreting provided
City of Ottawa 
COVID-19: Update / Media Availability — 2021/01/20
https://t.co/l6siJiGEUn",1/21/2021 19:19,Month_01 Week 3,1,asl amp lsq interpret provide city ottawa covid update medium availability,asl amp lsq interpret provide city ottawa update medium availability
1.35E+18,Should COVID-19 measures to stay in place until most of Ottawa vaccinated? https://t.co/zYqpLDvmkR https://t.co/zBEBoXrMiR,1/21/2021 19:14,Month_01 Week 3,1,covid measure stay place ottawa vaccinate,should measure stay place most ottawa vaccinate
